Title,Price,Location,BasicsData,Equipment
Audi A4 Avant 35 TDI S-tronic FNR : 008747 Kombi / Family Van,€ 28.880,Gewerbezeile 15 9500 Villach Kärnten ,"{'Erstzulassung': '9/2020', 'Getriebeart': 'Automatik', 'Kilometerstand': '104.300 km', 'Leistung': '163 PS (120 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '1.968 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', 'Gewährleistung': '', 'Servicegepflegt': '', 'MwSt. ausweisbar': '', 'Leasingfähig': ''}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Dachreling', 'Einparkhilfe', 'elektr. Spiegel', 'Fernlichtassistent', 'Freisprecheinrichtung', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Leasingfähig', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Multifunktionslenkrad', 'MwSt. ausweisbar', 'Navigationssystem', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Schaltwippen', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportsitze', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Zentralverriegelung']"
Audi A6 45 TDI quattro design  001962 Kombi / Family Van,€ 44.490,Gewerbezeile 15 9500 Villach Kärnten ,"{'Erstzulassung': '8/2019', 'Getriebeart': 'Automatik', 'Kilometerstand': '83.400 km', 'Leistung': '231 PS (170 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '2.967 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Grau', 'Metallic\xadlackierung': '', 'Gewährleistung': '', 'Servicegepflegt': '', 'MwSt. ausweisbar': '', 'Leasingfähig': ''}","['ABS', 'Abstandstempomat', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'Einparkhilfe', 'elektr. Spiegel', 'Fahrerairbag', 'Fernlichtassistent', 'Freisprecheinrichtung', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Leasingfähig', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Multifunktionslenkrad', 'MwSt. ausweisbar', 'Navigationssystem', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Regensensor', 'Reifendrucksensor', 'Schaltwippen', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportfahrwerk', 'Stabilitätsprogramme (ESP)', 'Standheizung', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Zentralverriegelung']"
Audi A7 Sportback 50 TDI quattro Limousine,€ 60.950,Spannheimerstrasse 36 9400 Wolfsberg Kärnten ,"{'Erstzulassung': '1/2019', 'Kilometerstand': '86.811 km', 'Leistung': '286 PS (210 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'Getriebeart': 'Automatik', 'CO₂-Ausstoß': '150 g/km', 'Zustand': 'Gebrauchtwagen', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Grau', 'Fahrzeugtyp': 'Limousine', 'Hubraum': '2.967 ccm', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Abstandstempomat', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'elektr. Sitze', 'Klimaanlage', 'Klimaautomatik', 'Lederausstattung', 'LED-Scheinwerfer', 'Metallic-Lackierung', 'Navigationssystem', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Rückfahrkamera', 'Schiebedach', 'Sitzheizung', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Tempomat']"
Audi A4 Avant 40 TDI S-Line Aut. Kombi / Family Van,€ 39.490,"Südautobahnstraße 3 2512 Tribuswinkel Baden, Niederösterreich ","{'Erstzulassung': '5/2021', 'Getriebeart': 'Automatik', 'Kilometerstand': '24.550 km', 'Leistung': '204 PS (150 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '1.968 ccm', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Außenfarbe': 'Weiß', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Garantie': '', 'Servicegepflegt': '', 'Leasingfähig': ''}","['ABS', 'Abstandstempomat', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'Dachreling', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Fernlichtassistent', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Leasingfähig', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lordosenstütze', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Seitenairbags', 'Servicegepflegt', 'Sitzheizung', 'Sportpaket', 'Sportsitze', 'Spurhalteassistent', 'Tempomat', 'Zentralverriegelung']"
Audi A5 3.0 TDI Sportwagen / Coupé,€ 15.000,"2601 Sollenau Wiener Neustadt Land, Niederösterreich ","{'Erstzulassung': '11/2009', 'Kilometerstand': '163.000 km', 'Vorbesitzer': '2', 'Leistung': '245 PS (180 kW)', 'Treibstoff': 'Diesel', 'Getriebeart': 'Automatik', 'Antrieb': 'Allrad', 'Außenfarbe': 'Schwarz', 'Zustand': 'Gebrauchtwagen', 'Anzahl Türen': '3', 'Fahrzeugtyp': 'Sportwagen / Coupé', 'Anzahl Sitze': '5', '§57a ""Pickerl""': ''}",
Audi Q5 40 TDI quattro S-line S-tronic SUV / Geländewagen,€ 65.987,"Saglstraße 69 c 6410 Telfs Innsbruck-Land, Tirol ","{'Erstzulassung': '3/2021', 'Vorbesitzer': '1', 'Getriebeart': 'Automatik', 'Kilometerstand': '33.700 km', 'Leistung': '204 PS (150 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '164 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Hubraum': '1.968 ccm', 'Zylinder': '4', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Außenfarbe': 'Grau', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Garantie bis': '3 Jahre', 'Pickerl gültig bis': '03.2024', 'Garantie': '', 'Servicegepflegt': '', 'MwSt. ausweisbar': '', 'Leasingfähig': ''}","['ABS', 'Alarmanlage', 'Android Auto', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Apple CarPlay', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Handy induktiv laden', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Kollisionswarner', 'Kopfairbags', 'Kurvenfahrlicht', 'Leasingfähig', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'MwSt. ausweisbar', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Notbremsassistent', 'Notrufsystem', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Schaltwippen', 'Seitenairbags', 'Servicegepflegt', 'Sitzheizung', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Standheizung', 'Tagfahrlicht', 'Teilautonomes Fahren', 'Tempomat', 'Totwinkelassistent', 'Zentralverriegelung']"
"Audi A3 30 1,6 TDI Limousine*Virtual Cockpit*Xenon plus Limousine",€ 19.990,Flatschacher Straße 19 9020 Klagenfurt Kärnten ,"{'Erstzulassung': '12/2018', 'Getriebeart': 'Schaltgetriebe', 'Kilometerstand': '85.900 km', 'Leistung': '116 PS (85 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Limousine', 'Hubraum': '1.598 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Weiß', 'Metallic\xadlackierung': '', 'Gewährleistung': '', 'Garantie': ''}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'CD Player', 'Einparkhilfe', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Klimaanlage', 'Klimaautomatik', 'Lederausstattung', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Multifunktionslenkrad', 'Navigationssystem', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Seitenairbags', 'Servolenkung', 'Sitzheizung', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Xenon', 'Zentralverriegelung']"
"Audi TT S Roadster 2,0 TFSI quattro S-tronic S Line*RFK* Cabrio / Roadster",€ 40.990,"Simmeringer Hauptstrasse 269 1110 Wien, 11. Bezirk, Simmering ","{'Erstzulassung': '7/2018', 'Getriebeart': 'Automatik', 'Kilometerstand': '48.372 km', 'Leistung': '310 PS (228 kW)', 'Treibstoff': 'Benzin', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '158 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Cabrio / Roadster', 'Hubraum': '1.984 ccm', 'max. Anhängelast': '0 kg', 'Anzahl Türen': '2', 'Anzahl Sitze': '2', 'Verbrauch': '6,90 l/100km', 'Außenfarbe': 'Grau', 'Abgasnorm': 'EURO 6', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Garantie': '', 'Servicegepflegt': ''}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'ISOFIX', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Lederausstattung', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Metallic-Lackierung', 'Multifunktionslenkrad', 'Navigationssystem', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sperrdifferential', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Xenon', 'Zentralverriegelung']"
Audi A4 Avant 30 TDI S-tronic FNR : 044256 Kombi / Family Van,€ 28.690,Gewerbezeile 15 9500 Villach Kärnten ,"{'Erstzulassung': '6/2020', 'Getriebeart': 'Automatik', 'Kilometerstand': '88.600 km', 'Leistung': '136 PS (100 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '1.968 ccm', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Gewährleistung': '', 'Servicegepflegt': '', 'MwSt. ausweisbar': '', 'Leasingfähig': ''}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Dachreling', 'Einparkhilfe', 'elektr. Spiegel', 'Fernlichtassistent', 'Freisprecheinrichtung', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Leasingfähig', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Media-Interface / mp3', 'Multifunktionslenkrad', 'MwSt. ausweisbar', 'Navigationssystem', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Schaltwippen', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Sitzheizung', 'Sportsitze', 'Stabilitätsprogramme (ESP)', 'Start/Stopp-Automatik', 'Tagfahrlicht', 'Tempomat', 'Zentralverriegelung']"
Audi e-tron GT RS quattro Limousine,€ 124.990,"Südautobahnstraße 3 2512 Tribuswinkel Baden, Niederösterreich ","{'Erstzulassung': '3/2021', 'Getriebeart': 'Automatik', 'Kilometerstand': '20.980 km', 'Leistung': '598 PS (440 kW)', 'Treibstoff': 'Elektro', 'Antrieb': 'Allrad', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Limousine', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Grau', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Garantie': '', 'Servicegepflegt': '', 'Leasingfähig': ''}","['ABS', 'Abstandstempomat', 'Alarmanlage', 'Android Auto', 'Antriebsschlupfregelung (ASR)', 'Apple CarPlay', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'elektr. Fensterheber', 'elektr. Sitze', 'elektr. Spiegel', 'Fahrerairbag', 'Fernlichtassistent', 'Handy induktiv laden', 'Head-Up-Display', 'Keyless entry', 'Kopfairbags', 'Kurvenfahrlicht', 'Laserlicht', 'Leasingfähig', 'Lederausstattung', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lenkradheizung', 'Lordosenstütze', 'Metallic-Lackierung', 'Multifunktionslenkrad', 'Navigationssystem', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Rückfahrkamera', 'Seitenairbags', 'Servicegepflegt', 'Sitzheizung', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Spurhalteassistent', 'Standheizung', 'Teilautonomes Fahren', 'Tempomat', 'Totwinkelassistent', 'Zentralverriegelung']"
Audi A6 Avant 40 TDI Sport Kombi / Family Van,€ 60.990,Villacher Strasse 213 9020 Klagenfurt Kärnten ,"{'Erstzulassung': '8/2022', 'Getriebeart': 'Automatik', 'Kilometerstand': '201 km', 'Leistung': '204 PS (150 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'CO₂-Ausstoß': '149 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '1.968 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Abstandstempomat', 'Antriebsschlupfregelung (ASR)', 'Apple CarPlay', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'Dachreling', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Lordosenstütze', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Reifendrucksensor', 'Rückfahrkamera', 'Schaltwippen', 'Servolenkung', 'Sitzheizung', 'Stabilitätsprogramme (ESP)', 'Tagfahrlicht', 'Tempomat', 'Xenon']"
Audi e-tron RS e-tron GT 440 kW Limousine,€ 149.911,Spannheimerstrasse 36 9400 Wolfsberg Kärnten ,"{'Erstzulassung': '5/2022', 'Getriebeart': 'Automatik', 'Kilometerstand': '5.500 km', 'Leistung': '193 PS (142 kW)', 'Treibstoff': 'Elektro', 'Antrieb': 'Allrad', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Limousine', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Abstandstempomat', 'elektr. Spiegel', 'Freisprecheinrichtung', 'Head-Up-Display', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Multifunktionslenkrad', 'Navigationssystem', 'Panoramadach', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Reifendrucksensor', 'Seitenairbags', 'Sitzheizung', 'Spurhalteassistent', 'Tagfahrlicht', 'Tempomat']"
Audi A6 Avant 40 TDI quattro Sport Aut. Kombi / Family Van,€ 37.990,"Südautobahnstraße 3 2512 Tribuswinkel Baden, Niederösterreich ","{'Erstzulassung': '2/2019', 'Getriebeart': 'Automatik', 'Kilometerstand': '81.750 km', 'Leistung': '204 PS (150 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'Kombi / Family Van', 'Hubraum': '1.968 ccm', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Gewährleistung': '', '§57a ""Pickerl""': '', 'Garantie': '', 'Servicegepflegt': '', 'Leasingfähig': ''}","['ABS', 'Abstandstempomat', 'Alarmanlage', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Fernlichtassistent', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Leasingfähig', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Regensensor', 'Seitenairbags', 'Servicegepflegt', 'Sitzheizung', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Standheizung', 'Tempomat', 'Zentralverriegelung']"
Audi Q5 40 TDI quattro S line SUV / Geländewagen,€ 65.990,Kärntner Straße 20 8020 Graz Steiermark ,"{'Erstzulassung': '7/2022', 'Getriebeart': 'Automatik', 'Kilometerstand': '180 km', 'Leistung': '204 PS (150 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '171 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Hubraum': '1.968 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Grün', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Aut. Heckklappe', 'Beifahrerairbags', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Radio', 'Rückfahrkamera', 'Seitenairbags', 'Sitzheizung', 'Sportfahrwerk', 'Spurhalteassistent', 'Tempomat']"
Audi Q5 40 TDI quattro S line SUV / Geländewagen,€ 65.990,Kärntner Straße 20 8020 Graz Steiermark ,"{'Erstzulassung': '7/2022', 'Getriebeart': 'Automatik', 'Kilometerstand': '15 km', 'Leistung': '204 PS (150 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '171 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Hubraum': '1.968 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Blau', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['Aut. Heckklappe', 'Beifahrerairbags', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lichtsensor', 'Lordosenstütze', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Notbremsassistent', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Seitenairbags', 'Sitzheizung', 'Sportfahrwerk', 'Sportsitze', 'Spurhalteassistent', 'Tempomat']"
Audi Q5 Sportback 40 TDI quattro S line SUV / Geländewagen,€ 66.990,Villacher Strasse 213 9020 Klagenfurt Kärnten ,"{'Erstzulassung': '11/2021', 'Getriebeart': 'Automatik', 'Kilometerstand': '25.099 km', 'Leistung': '204 PS (150 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'CO₂-Ausstoß': '174 g/km', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Hubraum': '1.968 ccm', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Abstandstempomat', 'Anhängerkupplung', 'Antriebsschlupfregelung (ASR)', 'Aut. Heckklappe', 'Beifahrerairbags', 'Bluetooth / USB', 'elektr. Spiegel', 'Freisprecheinrichtung', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Kurvenfahrlicht', 'Lederausstattung', 'Lederlenkrad', 'LED-Scheinwerfer', 'Leichtmetall-/Alufelgen', 'Lordosenstütze', 'Media-Interface / mp3', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Parksensor hinten', 'Parksensor vorne & hinten', 'Reifendrucksensor', 'Rückfahrkamera', 'Sitzheizung', 'Sportsitze', 'Spurhalteassistent', 'Stabilitätsprogramme (ESP)', 'Tagfahrlicht', 'Tempomat']"
Audi Q5 Audi Q5 2.0 TDi  quattro SUV / Geländewagen,€ 13.900,"3550 Langenlois Krems Land, Niederösterreich ","{'Erstzulassung': '04/2009', 'Vorbesitzer': '2', 'Getriebeart': 'Schaltgetriebe', 'Kilometerstand': '176.400 km', 'Leistung': '170 PS (125 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Allrad', 'Zustand': 'Gebrauchtwagen', 'Fahrzeugtyp': 'SUV / Geländewagen', 'Anzahl Türen': '5', 'Anzahl Sitze': '5', 'Außenfarbe': 'Weiß', 'Metallic\xadlackierung': '', '§57a ""Pickerl""': '', 'Pickerl gültig bis': '04.2024', 'Servicegepflegt': ''}","['8-fach Bereift', 'ABS', 'Alarmanlage', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'Bluetooth / USB', 'Bordcomputer', 'CD Player', 'Dachreling', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Klimaanlage', 'Klimaautomatik', 'Lederausstattung', 'Lederlenkrad', 'Leichtmetall-/Alufelgen', 'Metallic-Lackierung', 'Mittelarmlehne', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Nichtraucherfahrzeug', 'Parksensor hinten', 'Regensensor', 'Seitenairbags', 'Servicegepflegt', 'Servolenkung', 'Stabilitätsprogramme (ESP)', 'Tagfahrlicht', 'Winterpaket', 'Xenon', 'Zentralverriegelung']"
Audi A3 Limousine 30 TFSI advanced ext. Limousine,€ 34.990,Villacher Strasse 213 9020 Klagenfurt Kärnten ,"{'Erstzulassung': '6/2021', 'Kilometerstand': '27.027 km', 'Leistung': '110 PS (81 kW)', 'Treibstoff': 'Benzin', 'Antrieb': 'Vorderrad', 'Getriebeart': 'Automatik', 'CO₂-Ausstoß': '117 g/km', 'Zustand': 'Gebrauchtwagen', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Außenfarbe': 'Schwarz', 'Fahrzeugtyp': 'Limousine', 'Hubraum': '999 ccm', 'Metallic\xadlackierung': '', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Abstandstempomat', 'Bluetooth / USB', 'elektr. Fensterheber', 'Fahrerairbag', 'Freisprecheinrichtung', 'Keyless entry', 'Klimaanlage', 'Klimaautomatik', 'Metallic-Lackierung', 'Multifunktionslenkrad', 'Navigationssystem', 'Seitenairbags', 'Servolenkung', 'Sportsitze', 'Tempomat', 'Zentralverriegelung']"
"Audi A4 1,9 TDI Limousine",€ 5.990,Josef Heißl Strasse 11 8700 Leoben Steiermark ,"{'Erstzulassung': '6/2004', 'Kilometerstand': '215.000 km', 'Leistung': '101 PS (74 kW)', 'Treibstoff': 'Diesel', 'Antrieb': 'Vorderrad', 'Getriebeart': 'Schaltgetriebe', 'CO₂-Ausstoß': '146 g/km', 'Zylinder': '4', 'Zustand': 'Gebrauchtwagen', 'Anzahl Türen': '4', 'Anzahl Sitze': '5', 'Verbrauch': '5,40 l/100km', 'Außenfarbe': 'Grau', 'Fahrzeugtyp': 'Limousine', 'Hubraum': '1.896 ccm', 'max. Anhängelast': '1.500 kg', 'Gewährleistung': '', '§57a ""Pickerl""': ''}","['ABS', 'Antriebsschlupfregelung (ASR)', 'Beifahrerairbags', 'elektr. Fensterheber', 'elektr. Spiegel', 'Fahrerairbag', 'ISOFIX', 'Klimaanlage', 'Klimaautomatik', 'Kopfairbags', 'Leichtmetall-/Alufelgen', 'Nebelscheinwerfer', 'Seitenairbags', 'Servolenkung', 'Stabilitätsprogramme (ESP)', 'Zentralverriegelung']"
